notice-identifier,total-value-eur,total-value-eur-log,bidder-count,bidder-size-numeric,notice_type_cn-standard,notice_type_can-standard,notice_type_can-modif,notice_type_pin-only,notice_type_can-social,notice_type_cn-social,notice_type_veat,notice_type_pin-rtl,notice_type_pin-buyer,notice_type_cn-desg,total-value,cluster,is_outlier,anomaly_score
9dae377a-a66e-4550-981f-d4d4501385d9,1456540.7,14.191575485249851,1,,1,0,0,0,0,0,0,0,0,0,1456540.7,1,False,5.7277258838617695e-05
b9e3bbbe-6532-443f-8513-e6ae1c0abf59,300000.0,12.611541086966117,1,,1,0,0,0,0,0,0,0,0,0,300000.0,1,False,0.0
d0abef20-426c-4dac-9c55-8ba819a176cb,8450000.0,15.949677117676544,1,,1,0,0,0,0,0,0,0,0,0,65000000.0,1,False,0.0002888235861998026
ad95cdbe-98f7-4360-8193-61303f6dbe69,1560000.0,14.260197020251155,3,2.5,0,1,0,0,0,0,0,0,0,0,40000000.0,0,False,0.0002558790511129866
1907e0d1-90ca-4ea7-982a-fb7f04d23752,1529729.0,14.240601807207616,1,,0,1,0,0,0,0,0,0,0,0,1529729.0,0,False,4.395412765760276e-06
2505784a-0024-4da9-a5c0-6c409656e904,189199.99999999997,12.150565220998208,1,,1,0,0,0,0,0,0,0,0,0,2200000.0,1,False,4.557780768389979e-05
a6a2e3ad-3f13-40ab-b277-9838630795c9,744090.0,13.519918618163704,1,,1,0,0,0,0,0,0,0,0,0,744090.0,1,False,2.4324314145322558e-05
31529e64-1ea0-4719-9c77-d166e4855f2d,1610961.92,14.292342645134443,1,,0,0,0,1,0,0,0,0,0,0,1610961.92,8,False,0.0001907375752475606
31e03966-e5a4-4021-aa1d-86cd144e37c8,1708200.0,14.350951327905555,1,,1,0,0,0,0,0,0,0,0,0,43800000.0,1,False,0.0001722735269276957
fa6b21c0-e588-4a91-8b47-d2dffa89d527,2588547.2,14.7666077359736,1,4.0,0,1,0,0,0,0,0,0,0,0,2588547.2,0,False,1.4785449728137224e-05
85d314c7-ddfc-4d79-80a0-251166befaca,4500000.0,15.319588176962746,1,,1,0,0,0,0,0,0,0,0,0,4500000.0,1,False,9.760886868905938e-06
c1c4a3b7-55da-495a-a694-bf42022b7009,18294862.5,16.722130895352677,1,,1,0,0,0,0,0,0,0,0,0,18294862.5,1,False,5.080189402794034e-05
ec22fc9f-424d-4486-834d-97bff5393b15,465400.0,13.05065467853732,1,,0,1,0,0,0,0,0,0,0,0,465400.0,0,False,1.3053569145106258e-05
769bb62f-3628-4e32-90ca-7f6e8edfed02,769624.02,13.553658688200192,1,3.0,0,1,0,0,0,0,0,0,0,0,769624.02,0,False,9.47829601187331e-06
197b8cff-7b3f-4eda-8ad6-cb26adb645d7,1975000.0,14.496079462646344,1,,0,0,1,0,0,0,0,0,0,0,1975000.0,2,False,9.912872586836244e-05
bcc2aaee-f4c1-419b-a168-ada1f0b83c4e,1.52,0.924258901523332,1,,0,0,1,0,0,0,0,0,0,0,1.52,13,False,0.0
1412b692-b72a-4780-a312-578d508e0aa8,161880.44,11.994619494428369,1,,0,1,0,0,0,0,0,0,0,0,161880.44,0,False,1.723972043068661e-05
dc4d5983-d157-4339-bc0d-3bab1cf01b06,299272.32,12.609112548537697,1,,0,1,0,0,0,0,0,0,0,0,1301184.0,0,False,1.1478090917533675e-05
a2169bfb-5af4-432a-8868-7081b7cbe586,999400.0,13.814911378492102,1,,1,0,0,0,0,0,0,0,0,0,999400.0,1,False,1.884829863468244e-06
8d5997c6-6d69-4ddf-9834-6a8a083fb17e,0.0,0.0,1,4.0,0,1,0,0,0,0,0,0,0,0,0.0,0,False,0.0
d30bada7-3ceb-4315-b326-bb7e1bab1eee,139200.0,11.843674210764698,1,,0,1,0,0,0,0,0,0,0,0,1600000.0,0,False,1.7027799081881374e-05
8450eaff-4a36-4664-8c51-b4a64ce504f4,963355.5,13.778178819574253,15,2.5,0,1,0,0,0,0,0,0,0,0,963355.5,0,False,2.184556005117912e-05
f086a5cf-b6c8-4729-be91-f5d5d17bc494,28561525.33,17.167571136934807,1,,1,0,0,0,0,0,0,0,0,0,28561525.33,1,False,5.5468390486568344e-05
d9a01ade-460b-47ed-8e17-85308c54c246,24479235.0,17.013335805971057,1,,1,0,0,0,0,0,0,0,0,0,24479235.0,1,False,0.00010811108688734322
c8b5448e-049a-4599-a34f-8620b0a0c90c,45500000.0,17.6332229058992,2,3.0,0,1,0,0,0,0,0,0,0,0,45500000.0,0,False,3.588750126085428e-05
17e86119-9846-46e5-a98d-3ebab5d2ea0f,174189.92,12.06790721804663,1,,0,1,0,0,0,0,0,0,0,0,174189.92,0,False,1.01806205516945e-05
564f42b4-c5fc-47d6-86c1-cf2d54cc8a03,532569.1,13.185469811094,1,3.0,0,1,0,0,0,0,0,0,0,0,532569.1,0,False,1.4592150354607915e-05
e991d93b-a1d7-4489-8ffc-7b319d8982bb,2400000.0,14.690979711984754,1,,0,1,0,0,0,0,0,0,0,0,2400000.0,0,False,1.1530080331901983e-05
918e7a88-b98c-4766-b588-aebfac00f4c1,5538000.0,15.527144163283632,1,,1,0,0,0,0,0,0,0,0,0,5538000.0,1,False,3.025406215190523e-05
7991a4d3-e72a-4d68-a1cf-c93ef3e3b41c,16.92,2.8859174075467844,1,4.0,0,0,0,0,1,0,0,0,0,0,16.92,-1,True,1.0
a74ee5a0-f959-49d4-9245-df6ce8a3fd23,1.0,0.6931471805599453,1,,1,0,0,0,0,0,0,0,0,0,1.0,4,False,0.0
a1ce4163-ef4b-4e8e-b3c0-93372ce575b0,130000000.0,18.683045016112164,1,,0,1,0,0,0,0,0,0,0,0,130000000.0,0,False,0.00016179825439299343
b5cffc6f-932e-46da-9261-1d0501385f38,176640.0,12.081874703286728,1,,0,1,0,0,0,0,0,0,0,0,176640.0,0,False,9.007266865539414e-06
e92eb339-1c3a-4822-8bde-a62c1515d268,0.087,0.0834216081390723,1,,1,0,0,0,0,0,0,0,0,0,1.0,4,False,0.0002359920854235787
8fcbbc78-2a38-4db7-9ea0-361ee7b29f24,258716.0,12.463490079196395,1,,1,0,0,0,0,0,0,0,0,0,258716.0,1,False,1.9642980174873106e-05
5407d884-fc18-4745-9db2-f8b8c0fb88a5,5445010.86,15.510210492491913,1,,0,0,1,0,0,0,0,0,0,0,5445010.86,2,False,0.0006856591894257076
1114ea15-d6c7-48fe-a455-6cf6fc8456ba,599466.0,13.303796206063067,1,4.0,0,1,0,0,0,0,0,0,0,0,599466.0,0,False,2.8887719658794913e-06
74ff82b8-2ce5-4aad-b707-d2c8d40d1bf5,2.28,1.1878434223960523,1,,0,0,1,0,0,0,0,0,0,0,2.28,13,False,0.0
d222b7e5-1ce8-4fe9-87f3-612657e02079,572669.88,13.25806645022348,1,4.0,0,1,0,0,0,0,0,0,0,0,572669.88,0,False,1.60793718259132e-05
28b700de-32e1-4bf6-9d3c-0805fc553d5a,3786786.0,15.147028460253267,1,,0,1,0,0,0,0,0,0,0,0,3786786.0,0,False,2.4994468285838907e-05
25c42b33-c1db-4d32-9680-a90ab0c47fde,1000000.0,13.815511557963774,1,,1,0,0,0,0,0,0,0,0,0,1000000.0,1,False,0.0
27cb7ae9-d269-4534-a79e-a50c9e451278,809862.0,13.60462037654108,1,,0,1,0,0,0,0,0,0,0,0,809862.0,0,False,9.839736512356774e-06
2146ea84-f7ee-4021-9caa-2f554d6b40c0,170800.5,12.048257342499449,1,,1,0,0,0,0,0,0,0,0,0,4379500.0,1,False,3.2282130951758375e-05
5fcc92de-f134-4d45-92b2-fa1deb77b55d,2714600.0,14.814155539224332,1,,0,1,0,0,0,0,0,0,0,0,2714600.0,0,False,9.999051008967065e-06
9da2fa74-d815-4bab-a98d-08130993cddf,269700.0,12.505069216944454,1,,1,0,0,0,0,0,0,0,0,0,3100000.0,1,False,2.7195422576569348e-05
7de16a9f-4c2b-4a63-be6c-b723ff532bca,168794.55,12.036443498237254,1,,0,1,0,0,0,0,0,0,0,0,168794.55,0,False,3.0778554295211146e-05
31774a54-3ed9-48d3-a9ac-71afa8eddd12,418168.72,12.943642657807676,3,2.5,0,1,0,0,0,0,0,0,0,0,418168.72,0,False,1.7021386983197337e-05
4de2cbfd-3124-4326-98f5-ba5cf948be96,58423.77216,10.975495259698985,2,4.0,0,1,0,0,0,0,0,0,0,0,1498045.44,0,False,2.8426081378883536e-05
39216f94-4b55-4b74-b7f0-2d3d0c2b354a,120000.0,11.695255355062796,1,,0,1,0,0,0,0,0,0,0,0,120000.0,0,False,1.0098622337780655e-05
135a0af4-ce0a-46ac-9dae-03bb1a0c4051,1382645.47,14.139509952517225,1,,0,1,0,0,0,0,0,0,0,0,1382645.47,0,False,1.3741389738035345e-05
d6e8ffae-5e70-4246-b2dc-dbf63a7b8509,2523777.9,14.741267899757093,1,,0,0,1,0,0,0,0,0,0,0,2523777.9,2,False,0.0003542818560561455
f1216fa0-b64f-4436-8aef-ecd086b83c9a,4237000.0,15.259366265624717,1,,1,0,0,0,0,0,0,0,0,0,4237000.0,1,False,6.269703735352134e-05
596c1602-9504-4f46-94eb-cf48e6f2b214,893580.0,13.702992264201324,1,,1,0,0,0,0,0,0,0,0,0,893580.0,1,False,1.7562748630405235e-05
09fc4225-f584-4448-a6ae-40803043dd34,13000000.0,16.380459992348886,1,,1,0,0,0,0,0,0,0,0,0,100000000.0,1,False,0.0006648336557469175
2b982e79-9802-4692-8102-fb37d1aff67f,11557687.68,16.262861460041133,1,,1,0,0,0,0,0,0,0,0,0,11557687.68,1,False,8.100263674824764e-05
b537c4ad-405b-4181-91d6-958884cbe860,916560.0,13.72838390160296,1,,0,1,0,0,0,0,0,0,0,0,916560.0,0,False,1.5399673327362514e-05
5d7d94cc-31e8-4dd0-969a-f5eaccd60be6,4071600.0,15.219546846163986,1,,1,0,0,0,0,0,0,0,0,0,104400000.0,1,False,0.00031950976209943173
f226c5f5-726d-4da3-88ab-f2a0723580ec,731325.204,13.502614882696946,1,,1,0,0,0,0,0,0,0,0,0,3179674.8,1,False,2.800425127498814e-05
0994ab70-81d2-4b5a-8c1b-333c19a56e03,117868.02,11.677329286941545,1,,0,1,0,0,0,0,0,0,0,0,117868.02,0,False,1.4347579047919202e-05
8334beee-a03d-43ad-be49-1278089f4d86,213980.64753,12.27364553112085,1,,1,0,0,0,0,0,0,0,0,0,5486683.27,1,False,3.806588203380132e-05
f373c627-20b1-4852-b640-13496b8eda5a,549943.31,13.217572297536613,2,4.0,0,1,0,0,0,0,0,0,0,0,549943.31,0,False,2.0560346193730695e-05
2e281179-9df6-41ac-8ca5-ecf1ca0adf46,1.52,0.924258901523332,1,,0,0,1,0,0,0,0,0,0,0,1.52,13,False,0.0
c636901a-0a82-4159-b697-64b57d804166,836974.0,13.637549480447282,1,,1,0,0,0,0,0,0,0,0,0,836974.0,1,False,1.3392376709235844e-05
3f14336f-d227-4b68-8297-4f4860765885,520000.0,13.161586013632684,1,,1,0,0,0,0,0,0,0,0,0,520000.0,1,False,7.029993446300957e-07
ba9da4dd-3fac-4747-b448-71103c574d6c,78800.0,11.274680966120778,11,2.5,0,1,0,0,0,0,0,0,0,0,78800.0,0,False,1.0481062666674486e-05
7dddecfd-6bd6-48ed-9567-0c97a16d3216,407684.0,12.918250096371866,1,4.0,0,0,0,0,1,0,0,0,0,0,407684.0,5,False,0.00017363111997622914
6f3e50e4-ac26-4e4c-9f10-26c6468bf06c,43707.0,10.685286430690637,1,,0,1,0,0,0,0,0,0,0,0,85700.0,0,False,1.89887916259679e-05
7595b8cd-5841-47c4-ab60-f9e47ea0268c,465000.0,13.049794835104816,1,,1,0,0,0,0,0,0,0,0,0,465000.0,1,False,1.0378596292172509e-05
7b6aeda8-3c02-4075-baf0-971d9a3b557b,9549108.88,16.071958501830213,1,,1,0,0,0,0,0,0,0,0,0,9549108.88,1,False,3.2008965268727995e-05
1947e73f-d7d3-44b5-a1f3-bfc3a539e011,104400.0,11.555994532928862,1,,0,1,0,0,0,0,0,0,0,0,1200000.0,0,False,2.057788992271696e-05
9bc4e8a7-13c9-40d4-b039-40ad88b329cd,162373.0,11.997657595370413,1,,0,1,0,0,0,0,0,0,0,0,162373.0,0,False,2.037878148665866e-05
7a1c9f0b-fd3e-4d1a-aa44-1b1063ca521a,14915000.0,16.517878042977582,1,,1,0,0,0,0,0,0,0,0,0,14915000.0,1,False,8.397794625679151e-05
9aa94e73-ece1-41a4-aa50-1aaeb6d70c57,28682000.0,17.171780341136365,1,,1,0,0,0,0,0,0,0,0,0,28682000.0,1,False,6.675739145591587e-05
4eff3353-108c-48e5-a1b3-71d2ca60a646,11293992.0,16.239781549416605,1,,0,1,0,0,0,0,0,0,0,0,11293992.0,0,False,5.527076788203013e-05
41f9751c-144e-4b34-b23f-043aa6f110a1,472996.24,13.066844832361909,1,,0,1,0,0,0,0,0,0,0,0,472996.24,0,False,1.1408352520701183e-05
48eefe36-d45a-435d-8897-b2264bdfd293,173135.5,12.061835579710412,1,,0,1,0,0,0,0,0,0,0,0,173135.5,0,False,1.4778344046132917e-05
1a73da22-298d-496e-857f-3743c7e39e76,433.884,6.07507932886014,1,,1,0,0,0,0,0,0,0,0,0,433.884,1,False,0.001399385761013218
9eb12da7-e9cc-4ba4-b27c-62eceadb1e32,386400.0,12.86463096930887,1,,1,0,0,0,0,0,0,0,0,0,386400.0,1,False,1.2865257534054864e-05
a125ae1c-1d68-42dd-b3ff-ca41b1203ba7,704836.012,13.465721866413707,1,,0,1,0,0,0,0,0,0,0,0,3064504.4,0,False,2.9944874718978924e-05
31de9dbd-6a10-457f-bb18-e4ec6de4509e,240000.0,12.388398368982116,1,,1,0,0,0,0,0,0,0,0,0,240000.0,1,False,7.85971770388247e-06
cad8c2f2-52bb-4190-8127-2a7675b938a6,386046.18,12.863714868957013,1,,0,1,0,0,0,0,0,0,0,0,386046.18,0,False,1.637139473663019e-05
89c2ab3b-cb09-4067-8db7-44dd6598178f,110749222.76,18.522778957925905,1,,0,0,1,0,0,0,0,0,0,0,110749222.76,2,False,0.0005029311849373365
5cf8f0a1-16ab-4f79-a257-42050ce9424c,230174.0,12.346595168156046,1,,0,1,0,0,0,0,0,0,0,0,230174.0,0,False,8.068692522258825e-06
f23fefcd-1bd1-4ce5-b5c1-1f2b78289a40,192418.12,12.16743118857562,1,,1,0,0,0,0,0,0,0,0,0,192418.12,1,False,5.5280448623579196e-05
e5ca858d-75d0-4fbe-bbbd-8010fe72fde4,50922.0,10.838069966882449,1,,0,0,1,0,0,0,0,0,0,0,50922.0,2,False,0.00037990635508351907
88349557-4d98-485e-96f2-25389865498d,189052.0,12.149782678010943,1,4.0,0,1,0,0,0,0,0,0,0,0,189052.0,0,False,1.5463039633903348e-05
7c0a1cb1-7780-40d6-9a6e-f40209c5279c,3693600.0,15.122112420913457,1,3.0,0,1,0,0,0,0,0,0,0,0,3693600.0,0,False,2.207422119057656e-05
c80ccf99-a20d-4f80-8212-926227f40765,500000000.0,20.030118658386467,1,,1,0,0,0,0,0,0,0,0,0,500000000.0,1,False,0.0020788207950449646
5d4e3508-124c-4c7b-9bb7-717586b49420,5751164.52,15.564913091363277,1,,0,1,0,0,0,0,0,0,0,0,5751164.52,0,False,4.08809660859971e-05
3fcdcc98-7c4b-4cf2-922c-bce4c87b7c0d,221000.0,12.30592250537653,1,,1,0,0,0,0,0,0,0,0,0,221000.0,1,False,1.331400826350253e-05
465650c9-68ab-48a9-a225-c2e709d6ccf6,786045.92,13.574771764286178,1,,0,1,0,0,0,0,0,0,0,0,786045.92,0,False,9.726579830387867e-06
0c126d6a-d897-4cba-a2e7-4ba7f3bd5f0a,15534.9,9.650908753847157,1,2.0,0,1,0,0,0,0,0,0,0,0,15534.9,0,False,3.354706242786319e-05
d57fc5ec-3e3b-42dc-8bda-18cebb623808,18803024.0,16.749528319111796,2,4.0,0,1,0,0,0,0,0,0,0,0,18803024.0,0,False,0.00011614560527797952
55a89238-4e3f-4611-8ed2-7f9cae24cc5b,575000.0,13.26212705890841,1,,1,0,0,0,0,0,0,0,0,0,575000.0,1,False,1.0243966324281154e-05
2d5ce955-1413-4426-9136-f944015f034b,1236597.5,14.027875023102473,1,,0,0,1,0,0,0,0,0,0,0,1236597.5,2,False,0.00029927388093219044
e1332758-ea05-40d0-8d4b-217c98dbc256,95378400.0,18.37336270617296,1,,1,0,0,0,0,0,0,0,0,0,2445600000.0,-1,True,1.0
782f2bd0-7f65-45da-b8a9-60865c5347a7,247933.88,12.420921410021624,1,,1,0,0,0,0,0,0,0,0,0,247933.88,1,False,2.132998888051009e-05
b86c4f09-8aff-444f-ba50-4c374299b7e3,1163640.0,13.967064440458538,1,,1,0,0,0,0,0,0,0,0,0,1163640.0,1,False,1.8609111787539357e-05
15afdaf5-1e57-485e-88c0-da6466fd746f,282750.0,12.552321930665304,1,,1,0,0,0,0,0,0,0,0,0,7250000.0,1,False,4.6290852268200985e-05
737fa8ef-f4d3-433b-979a-24402588c339,15946455.06,16.58474717191153,8,4.0,0,1,0,0,0,0,0,0,0,0,15946455.06,0,False,7.513674618677363e-05
b1c6a407-d34c-4c34-9702-f8ab373fe9f9,1090382.72,13.902040228952195,1,,1,0,0,0,0,0,0,0,0,0,1090382.72,1,False,2.59320449627056e-05
0ef981c9-22cb-402a-b01f-bb40fdde7c4b,1827362.86,14.418384972619126,1,,1,0,0,0,0,0,0,0,0,0,1827362.86,1,False,2.1597604568980815e-05
f94a1283-b91c-4744-b44d-f00da96393b6,3052950.0,14.93161922180112,1,,0,1,0,0,0,0,0,0,0,0,3052950.0,0,False,1.674698974428989e-05
85126f36-9724-4e9c-a0b4-1e1ec1359332,167586.3,12.029259688502677,3,2.5,0,1,0,0,0,0,0,0,0,0,167586.3,0,False,1.936824051722222e-05
df514067-8b6f-450f-ae18-b6331e8ab389,870582.58,13.676919047366534,1,2.5,0,1,0,0,0,0,0,0,0,0,870582.58,0,False,2.037097080087038e-05
e5a934bb-2868-4f51-bf27-ce43db9b05cf,289124.26,12.57461529879836,1,,0,0,1,0,0,0,0,0,0,0,289124.26,2,False,0.0003396777574490929
dded27ae-8a6e-4ce8-9c57-5e3a97ca97d7,79170.0,11.279365349132824,1,,1,0,0,0,0,0,0,0,0,0,2030000.0,1,False,3.458686913806552e-05
e6aebf68-5972-42e9-8cf9-3246317afe27,684800.0,13.436883564088976,1,,0,1,0,0,0,0,0,0,0,0,684800.0,0,False,3.5014086846153086e-05
bb1663d0-496b-4efe-ba94-da0b1d3f8ade,1159000.0,13.963068985134289,1,,0,0,0,0,0,1,0,0,0,0,1159000.0,7,False,0.00022208777609554427
f60278c7-6311-436f-821b-631d2df8f6d7,300000.0,12.611541086966117,1,,1,0,0,0,0,0,0,0,0,0,300000.0,1,False,0.0
4b5647c6-8fbd-4368-a8a0-40749f880370,4848000.0,15.394077013001894,1,,0,1,0,0,0,0,0,0,0,0,4848000.0,0,False,2.387790703363693e-05
16438299-bcc5-4592-94e9-13ceae26fe3d,658744.76,13.398092942384356,1,,0,1,0,0,0,0,0,0,0,0,658744.76,0,False,1.3086208910827766e-05
51c7a690-bc0f-4ff3-bb71-ec378d7a3ef7,548286.27,13.214554643905764,1,,1,0,0,0,0,0,0,0,0,0,548286.27,1,False,1.2023192200015038e-05
867b31ed-dfda-477e-9f2c-3d580b3bb62a,179960.0,12.100495439730068,1,3.0,0,1,0,0,0,0,0,0,0,0,179960.0,0,False,3.5335674929075553e-06
4fd38539-a148-44aa-9628-c96dc9626802,460930.0,13.04100363615603,1,,0,0,0,0,1,0,0,0,0,0,460930.0,5,False,0.00022356513014750506
28f3fc2f-dd67-42cb-a75e-c9c4bf6cb13a,2849280.0,14.86257723971495,1,,1,0,0,0,0,0,0,0,0,0,2849280.0,1,False,4.612446476921978e-05
12b7873d-fb36-4b32-9f88-cbb05b1de8dc,76500.0,11.245059091624617,1,2.5,0,1,0,0,0,0,0,0,0,0,150000.0,0,False,2.6500778893924307e-05
26a18202-a847-47de-a454-a341233edc46,1800000.0,14.403297778421797,1,,1,0,0,0,0,0,0,0,0,0,1800000.0,1,False,1.0133206145536416e-05
56781290-ace3-4389-90c3-e0ab10559514,254514.79,12.447118156270117,1,,1,0,0,0,0,0,0,0,0,0,254514.79,1,False,9.983878209426054e-06
0e15ed52-f610-4583-953a-6ad5c718d01d,35514.0,10.47771042143191,1,,0,1,0,0,0,0,0,0,0,0,35514.0,0,False,3.609473019431356e-05
4a29eab1-ce84-482e-9ee9-e6b2585657b0,715449.24,13.480667329788036,1,,0,0,0,0,0,1,0,0,0,0,715449.24,7,False,0.0001355815587320301
0acfae83-e6a7-4a57-9ee2-b8e2178ee555,521999.99999999994,13.165424782571751,1,,1,0,0,0,0,0,0,0,0,0,6000000.0,1,False,0.0
e84f8fc9-bc7b-4a4f-838f-6347e9615d0c,8608000.0,15.9682026775547,1,,0,1,0,0,0,0,0,0,0,0,8608000.0,0,False,1.841578824137253e-05
9e7dc63c-19f7-4444-b612-1efc100970b5,434999.99999999994,12.983103608918752,1,,1,0,0,0,0,0,0,0,0,0,5000000.0,1,False,0.0
4ce323a9-992e-49fe-9b67-36d430716bee,3000000.0,14.914123179965662,1,,0,1,0,0,0,0,0,0,0,0,3000000.0,0,False,2.1003705123713833e-06
fce1dbae-96f4-40e2-8ff8-82b3f5b8c478,43490.148,10.680312702116137,1,2.5,0,1,0,0,0,0,0,0,0,0,1115132.0,0,False,1.9877687803005573e-05
250562ae-46ee-4e3d-b25c-545dac68baf1,258171.81,12.461384445885248,1,,1,0,0,0,0,0,0,0,0,0,6619790.0,1,False,5.155648277496004e-05
7cfd542c-4cb8-486f-8407-b34f8dde187f,0.0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0.0,0,False,0.0
6d21e14b-3c84-4b7a-be39-42d4640483c5,1395110.0,14.14848453996456,1,4.0,0,1,0,0,0,0,0,0,0,0,1395110.0,0,False,9.665799726407396e-06
f5a4ee2d-bc2a-42c3-84c0-f597b11faad6,348000.0,12.759960632315702,1,,1,0,0,0,0,0,0,0,0,0,4000000.0,1,False,1.0075288589521201e-05
053be63e-fd40-429f-9e93-c473d97bfea7,265000.0,12.487488878546143,1,,1,0,0,0,0,0,0,0,0,0,265000.0,1,False,1.078855513369857e-05
b27df52a-8b7f-45b9-9065-07612bb9167a,150000.0,11.918397239722838,1,,1,0,0,0,0,0,0,0,0,0,150000.0,1,False,0.0
94971185-3839-4a9b-a591-aa17fcd42d3f,696000.0,13.453106376097134,1,,1,0,0,0,0,0,0,0,0,0,8000000.0,1,False,3.081893145757707e-05
8b3f5c98-9a8f-49e9-afea-e3cb9a659243,974309.4,13.789485217686751,1,,1,0,0,0,0,0,0,0,0,0,974309.4,1,False,1.219727158130862e-05
58759ce9-78ef-4d9d-9886-c63c4eeb5710,1739999.9999999998,14.36939624590319,1,,0,0,0,0,0,1,0,0,0,0,20000000.0,7,False,0.00023897780473416095
2cff6f86-8ce5-4a3c-bc6c-8eb1f0e03e41,41388.0,10.630770424025688,1,,0,1,0,0,0,0,0,0,0,0,41388.0,0,False,1.7630181628200516e-05
88d89de4-092d-41d0-9aa5-6e14223eb24f,553916.16,13.224770423862672,1,,1,0,0,0,0,0,0,0,0,0,553916.16,1,False,1.663287436816507e-05
cc38880b-665f-4105-813c-7212797b3442,30000000.0,17.216707972959764,1,,0,1,0,0,0,0,0,0,0,0,30000000.0,0,False,3.29174978192766e-05
3b1e3e37-141d-42f5-aad8-20eedd069b20,12039999.999999998,16.303745080901425,1,,1,0,0,0,0,0,0,0,0,0,140000000.0,1,False,0.0005686858432291129
f7e696a0-23ac-4557-8186-3037bfa4901d,258007.6,12.460748196681545,11,2.0,0,1,0,0,0,0,0,0,0,0,258007.6,0,False,1.2345917654794471e-05
fa598f61-9992-458a-9c9e-e49d8a332bba,592450.0,13.292023448149614,1,,1,0,0,0,0,0,0,0,0,0,592450.0,1,False,2.205809956188423e-05
d15ed8f8-4223-43f6-ae5e-a2c0fead4640,41379000.0,17.538284087892613,1,,1,0,0,0,0,0,0,0,0,0,1061000000.0,1,False,0.0031011583356541773
e6f2f25d-a6f6-4736-a6bc-46841df5608e,1.52,0.924258901523332,1,,0,0,1,0,0,0,0,0,0,0,1.52,13,False,0.0
b0929c7f-d1ab-4ce7-9784-246eeee9caf8,2373535.0,14.67989138433268,1,,1,0,0,0,0,0,0,0,0,0,2373535.0,1,False,1.0954934811358661e-05
9eac17d7-c55e-4fa5-a6dc-0ebbcaa8bf92,1511220.25,14.228428656743414,1,,0,1,0,0,0,0,0,0,0,0,1511220.25,0,False,1.2370542102346303e-05
b525cf4c-c3c8-4ce5-bc5c-6093694833d9,2985000.0,14.90911063981716,1,,0,1,0,0,0,0,0,0,0,0,2985000.0,0,False,1.453921889046252e-05
76aaf320-5520-4dc2-ab8d-269bc35cf5d2,458543.14,13.035811836492064,1,,0,1,0,0,0,0,0,0,0,0,458543.14,0,False,1.644060254464815e-05
bdeed2a0-da5f-450c-98dd-1c1138736863,3822111.98,15.156313963785015,1,,0,1,0,0,0,0,0,0,0,0,3822111.98,0,False,2.6051084788006252e-05
248fe791-b253-476b-8d72-540e032293bf,6000000.0,15.607270193858982,1,,1,0,0,0,0,0,0,0,0,0,6000000.0,1,False,0.0
a3b578e8-ad5a-49e1-9afd-0560c5da67b3,0.0,0.0,1,,1,0,0,0,0,0,0,0,0,0,0.0,4,False,0.0
b7f52c57-6a4b-499f-8afa-9936342efe3d,310000.0,12.644330802262578,1,,1,0,0,0,0,0,0,0,0,0,310000.0,1,False,9.97876991205912e-06
a3880377-dc16-4f93-8062-d1c7caa44d15,478628550.0,19.986435386903707,1,,0,0,1,0,0,0,0,0,0,0,478628550.0,2,False,0.000869729637221475
d9cbee26-4a90-418d-9782-8fcc26b1fbe1,232678.485,12.357417184682038,1,,1,0,0,0,0,0,0,0,0,0,5966115.0,1,False,4.2678494296326574e-05
be547cb2-25d0-4322-9633-f3a3eb17b863,440000.0,12.994532278619134,1,,1,0,0,0,0,0,0,0,0,0,440000.0,1,False,2.298739469858744e-05
b8148135-9de3-449a-bde5-4c2742cf9ed3,2570091.52,14.759452456223418,3,2.5,0,1,0,0,0,0,0,0,0,0,2570091.52,0,False,1.4163585885015141e-05
b6a2544c-b135-4e92-a251-ea1d82a61250,12519000.0,16.34275812812038,1,,1,0,0,0,0,0,0,0,0,0,321000000.0,1,False,0.0006261149138379497
11f6307f-55bf-4f9b-aaa4-19ad5ce44141,2.28,1.1878434223960523,1,,0,0,1,0,0,0,0,0,0,0,2.28,13,False,0.0
0a3be4cc-66ed-4d92-ab12-28da3a078e70,20000000.0,16.811242881518265,1,,1,0,0,0,0,0,0,0,0,0,20000000.0,1,False,0.0
3d258654-e918-4e91-be6a-2bae3ffc6a42,363283.42,12.8029413326214,1,4.0,0,1,0,0,0,0,0,0,0,0,363283.42,0,False,4.883703210316081e-06
9af715ba-d434-4e61-bf5e-d83064f98478,74198.9361,11.214518567969115,1,,1,0,0,0,0,0,0,0,0,0,322604.07,1,False,4.8484123257410875e-05
e7d4b051-3f4c-48a7-b46c-b89a566a6a39,9918000.0,16.10986194685799,1,,1,0,0,0,0,0,0,0,0,0,114000000.0,1,False,0.00044184770305418186
49d8529e-1146-49a3-a177-875d85561e16,10000000.0,16.118095750958314,1,,1,0,0,0,0,0,0,0,0,0,10000000.0,1,False,0.0
01b5a92c-0331-4943-84c6-f697df0821c8,5280484.93,15.47952868364471,1,,0,1,0,0,0,0,0,0,0,0,5280484.93,0,False,1.1592774891711012e-05
6b60b060-6d4f-42b9-bf8d-88f1e8b045f7,228954.949,12.341284901586931,1,,0,1,0,0,0,0,0,0,0,0,995456.3,0,False,1.646463530459157e-05
