notice-identifier,dps-usage-lot,notice-type,publication-number,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,accessibility-lot,procedure-accelerated,framework-buyer-categories-lot.hrv,legal-basis-proc,legal-basis-text.pol,no-negocaition-necessary-lot,legal-basis-text.ces,direct-award-justification-proc,framework-buyer-categories-lot.bul,legal-basis-text.fra,legal-basis-text.deu,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,notice_is_cn-standard,notice_is_pin-only,notice_is_pin-tran,notice_is_pin-rtl,notice_is_cn-social,notice_is_pin-buyer,notice_is_qu-sy,notice_is_corr,notice_is_pin-cfc-social,notice_is_pin-cfc-standard
0cf03eea-3bcf-4587-a1a3-044cac52dde7,none,cn-standard,657-2025,32014L0025,POL,,712613db-bce0-42f6-9b54-ae5f28cd4464,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
8db60bab-f7d9-46ba-95f7-becf23277d22,none|none|none|none|none|none|none|none,cn-standard,673-2025,32014L0024,HUN,,27b7962f-b6b3-483c-aece-b08b3621f8ed,,,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|distorsion|tax-pay|bankruptcy|bankr-nat|socsec-pay|susp-act|liq-admin|cred-arran|insolvency|nati-ground|partic-confl|prep-confl|misrepresent,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
d77e5db4-1e8d-4793-b716-758f04c15251,none,cn-standard,675-2025,32018R1046,ITA,EUR,d77e5db4-1e8d-4793-b716-758f04c15251,EUR,1507875.0,nati-ground,,False,,,,,,,,,,EUR,1507875.0,1507875.0,False,14.226212596052411,1,0,0,0,0,0,0,0,0,0
e9bdb24c-abf6-4153-99fe-6eb6839f98ca,none,cn-standard,677-2025,32014L0024,FRA,,2cf550f5-bcfb-4689-b407-608f3afd939e,,,nati-ground,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
413d235e-38af-405d-9eae-5b378b90c310,none|none,cn-standard,689-2025,32014L0024,PRT,EUR,056e8939-862d-4a3d-a1ce-c1322f55fec4,EUR,2927884.0,,,False,,,,,,,,,,EUR,2927884.0,2927884.0,False,14.889790877335734,1,0,0,0,0,0,0,0,0,0
9330f10c-0a8c-457e-872e-94e9f9edf978,,pin-only,690-2025,other,POL,,,PLN,0.0,,,,,Bezpośrednie udzielenie zamówień na małą skalę (art. 5 ust. 4 rozporządzenia 1370/2007),"['Art. 23 ust. 1 pkt 1 w związku z art. 19 ust. 1 pkt 3 ustawy z dnia 16 grudnia 2010 r. o publicznym transporcie zbiorowym (t.j. Dz. U. z 2023 r., poz. 2778)']",,,,,,,PLN,0.0,0.0,False,0.0,0,1,0,0,0,0,0,0,0,0
55969922-4da5-49b3-8769-b35830704f3b,,pin-only,691-2025,other,POL,,,PLN,0.0,,,,,Bezpośrednie udzielenie zamówień na małą skalę (art. 5 ust. 4 rozporządzenia 1370/2007),"['Art. 23 ust. 1 pkt 1 w związku z art. 19 ust. 1 pkt 3 ustawy z dnia 16 grudnia 2010 r. o publicznym transporcie zbiorowym (t.j. Dz. U. z 2023 r., poz. 2778)']",,,,,,,PLN,0.0,0.0,False,0.0,0,1,0,0,0,0,0,0,0,0
1e27dc26-1b8f-414f-9d5b-aa299aad7995,none,cn-standard,696-2025,32014L0024,ITA,EUR,4498abd1-1eb9-4b6c-92d2-772ad2e2a106,EUR,419703.54,nati-ground,,,,,,,,,,,,EUR,419703.54,419703.54,False,12.947306266513593,1,0,0,0,0,0,0,0,0,0
d60a5495-f32c-4913-9c42-1ecbf557556d,none|none|none|none,cn-standard,697-2025,32014L0024,FRA,,bf93ccaf-f45c-47f9-bb4e-71c8863706ba,,,nati-ground,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
7063edc5-ab7d-4a2b-8f78-9196ccdf3d3f,none,cn-standard,698-2025,32014L0024,DEU,EUR,ae4da43f-eadd-416c-9e77-05a0af071a9b,EUR,22000.0,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,True,,vgv,,,,,,,,EUR,22000.0,22000.0,False,9.99884318585288,1,0,0,0,0,0,0,0,0,0
689115d7-ac0c-4212-a7c6-a014a876ee38,none|none,cn-standard,699-2025,32014L0024,SWE,SEK,d482b720-d323-4052-8995-91b5449efdd9,SEK,2500000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,,,,,,,,,SEK,217499.99999999997,217499.99999999997,False,12.289958727201455,1,0,0,0,0,0,0,0,0,0
697d652d-850f-49bc-8c35-fb0001c57b1f,none,pin-cfc-standard,708-2025,32014L0024,DEU,,9aa780cb-afec-463f-a9d4-f4b86617ed38,,,exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-other|exg-sitn-as-susp|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent|exg-natl-bre-nat-law,,,,vgv,,,,,,,,EUR,,,False,0.0,0,0,0,0,0,0,0,0,0,1
ef966b5c-f446-48ed-9e01-7fc929e1d27e,,qu-sy,713-2025,32014L0025,ITA,,50648680-9503-4194-937f-3da1fff23f0c,,,,,,,,,,,,,,,EUR,,,False,0.0,0,0,0,0,0,0,1,0,0,0
7706c0dd-c9b6-439c-9581-13f96893bf6c,none|none|none|none|none|none,cn-standard,715-2025,32014L0024,ITA,EUR,087b6ec6-1a1e-493c-aada-29db1c2a988a,EUR,879375.0,nati-ground,,,,,,,,,,,,EUR,879375.0,879375.0,False,13.68696784402143,1,0,0,0,0,0,0,0,0,0
5bff1cd0-21a3-4428-ae72-7d5a39c3153b,none,cn-standard,718-2025,32014L0024,POL,,9f2cdbe8-eb59-4dc3-9156-2a1323a19ade,PLN,928005.1,,,True,,art. 129 ust. 2 oraz art. 132-139 ustawy z dnia 11 września 2019 r. Prawo zamówień publicznych (tekst jedn.: Dz. U. z 2023 r. poz. 1605 z późn. zm,,,,,,,,PLN,213441.173,213441.173,False,12.271121222504648,1,0,0,0,0,0,0,0,0,0
85c9817f-c3ee-4689-afa2-a1fc858ffcae,none,cn-standard,721-2025,32014L0025,HRV,EUR,819363b7-a57d-4a46-80f7-79bafd8fcb20,EUR,1564901.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,,,,,,,,,,EUR,1564901.0,1564901.0,False,14.263333760187383,1,0,0,0,0,0,0,0,0,0
839b7b0b-c2a7-4718-bcf1-010b618ee21b,none,cn-standard,731-2025,32014L0024,SWE,SEK,ec7e8119-fa90-4153-81d2-d4369d80a7f3,SEK,9000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,,,,,,,,,SEK,783000.0,783000.0,False,13.570889252111332,1,0,0,0,0,0,0,0,0,0
6fae66f4-5983-47d7-a152-eb74759b1834,none,cn-standard,742-2025,32014L0024,HRV,EUR,56485195-5743-48fc-8fc7-06e0f83e3bab,EUR,1870115.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,EUR,1870115.0,1870115.0,False,14.44151101899242,1,0,0,0,0,0,0,0,0,0
1616550c-e658-46a9-a843-6594d82120a7,none|none|none|none|none|none|none,cn-standard,752-2025,32014L0024,PRT,EUR,cee7136a-aa10-42b1-9936-3252faa3d388,EUR,26254812.0,,,False,,,,,,,,,,EUR,26254812.0,26254812.0,False,17.083359882575866,1,0,0,0,0,0,0,0,0,0
132329a6-8130-4442-997f-da3e373a3984,dps-list,cn-standard,755-2025,32014L0024,FRA,,fb9ce7f5-c966-4663-bb7e-f4e1f906cfae,,,nati-ground,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
60791767-cd3b-4488-ad0b-50798a573646,none,cn-standard,756-2025,32014L0024,FRA,,c19a8eff-f558-409b-a909-e218143cd49a,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
a4f55bcb-423d-4a3d-bc7d-99c62676cd8b,none,cn-standard,765-2025,32014L0024,POL,,16d08193-e030-4e48-a161-5af1c038596b,,,crime-org|human-traffic|finan-laund|fraud|corruption|terr-offence|distorsion|prep-confl|misrepresent|nati-ground,n-inc-just,,,art. 132 ustawy z dnia 11 września 2019 r. Prawo zamówień publicznych,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
76d79569-0646-46b3-b814-58a98a9dc367,none,cn-standard,768-2025,32014L0024,GRC,EUR,653f314b-4adc-4441-9bb8-825f28183658,EUR,269000.0,,,False,,,,,,,,,,EUR,269000.0,269000.0,False,12.502470376049185,1,0,0,0,0,0,0,0,0,0
194e793b-848e-4375-b2d2-59f0a1935021,none,cn-standard,772-2025,32014L0024,SVN,EUR,f372a0a7-6bc9-40a7-8b90-7aa329834315,EUR,416393.44,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act|distorsion|nati-ground,n-inc,,,,,,,,,,,EUR,416393.44,416393.44,False,12.939388263088176,1,0,0,0,0,0,0,0,0,0
865018b1-286c-431e-a88d-6cad28bf4531,none,cn-standard,774-2025,32014L0025,HRV,EUR,d6f4ad58-b232-441a-8cef-86c550653850,EUR,510000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|prof-misconduct|distorsion|sanction|misrepresent,n-inc,,,,,,,,,,,EUR,510000.0,510000.0,False,13.1421679654829,1,0,0,0,0,0,0,0,0,0
1c30b9c8-0f23-438b-8d5a-3a988e2501d0,,pin-only,779-2025,32014L0024,NLD,,,EUR,7000000.0,,,,,,,,,,,,,EUR,7000000.0,7000000.0,False,15.76142084987672,0,1,0,0,0,0,0,0,0,0
4bfd1071-2b44-46cc-83d0-7081dc3628c8,none,cn-standard,785-2025,32014L0024,HRV,EUR,37aecbb6-16b5-44ca-8b4e-79249f0588ee,EUR,670000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|bankruptcy|insolvency|liq-admin|cred-arran|susp-act|bankr-nat|sanction|misrepresent,n-inc,,,,,,,,,,,EUR,670000.0,670000.0,False,13.415034483903348,1,0,0,0,0,0,0,0,0,0
7a9114d1-101b-4f4c-9127-7b428143c39e,none,cn-standard,790-2025,32014L0024,DEU,,53466451-c3b2-4ade-8417-b1b0e2e18980,,,exg-natl-bre-nat-law,inc,False,,vob-a-eu,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
511c90ba-46de-4998-8d5e-2f3f38464b2e,none,cn-standard,792-2025,32014L0024,FRA,,3d6a8847-572a-4012-80a3-07248da78183,,,nati-ground,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
a0635b7f-dc6d-4713-9521-e791b0ffabe1,none|none|none|none,cn-standard,815-2025,32014L0025,FRA,,7a802c78-1707-4d16-9cee-c1cca2d26b80,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
c20600fe-30ab-4c77-a7fa-d1eebe2e7387,none,cn-standard,819-2025,32014L0024,DEU,,23ed949f-3912-447c-8de9-05060df4c486,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,vgv,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
a0cc89c1-cf15-46dc-98ce-584ee93ec7d5,none,cn-standard,825-2025,32014L0024,CZE,CZK,a8aeba2f-6e3e-482b-a1be-79b92b172fec,CZK,53469324.5,nati-ground,,,,32014L0024|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,2085303.6555,2085303.6555,False,14.550425520286684,1,0,0,0,0,0,0,0,0,0
48588aea-6a86-4660-bce0-d1efc210d0b7,,pin-only,839-2025,32014L0024,ITA,,,EUR,24500000.0,,,,,,,,,,,,,EUR,24500000.0,24500000.0,False,17.01418371633128,0,1,0,0,0,0,0,0,0,0
a9d7fd20-f823-49c1-9b8c-c7c627684da8,none,cn-standard,846-2025,32014L0024,LTU,EUR,98ce3b93-f10e-4ac8-8d45-33e614a5a11b,EUR,0.0,partic-confl|prep-confl|sanction|misrepresent|corruption|crime-org|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|distorsion,,False,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,0,0,0,0,0,0,0,0,0
3b5031a6-7016-47a8-a0ed-705061f54fff,none|none,cn-standard,849-2025,32014L0024,SVK,EUR,6dfae32a-b8b1-48cb-866f-bbaa2dc25a68,EUR,7833000.0,corruption|crime-org|finan-laund|fraud|human-traffic|terr-offence|socsec-pay|tax-pay|bankr-nat|bankruptcy|cred-arran|insolvency|liq-admin|susp-act|nati-ground,,False,,,,,,,,,,EUR,7833000.0,7833000.0,False,15.873856264014375,1,0,0,0,0,0,0,0,0,0
d3257766-9c88-4444-8574-48f0d9c2351f,none,cn-standard,852-2025,32014L0024,FRA,EUR,dbcbdad0-7d8f-4cc3-82b9-b481ad92394d,EUR,1200000.0,nati-ground,,False,,,,False,,,,,,EUR,1200000.0,1200000.0,False,13.997832948091215,1,0,0,0,0,0,0,0,0,0
bdecf9be-e0a8-4ca4-a9e5-0ac197df31ab,none,cn-standard,858-2025,32014L0024,HRV,EUR,42c88edf-d222-48e0-bc5b-593fc93d9ff0,EUR,19491007.97,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|prep-confl,inc,,,,,,,,,,,EUR,19491007.97,19491007.97,False,16.785463838743077,1,0,0,0,0,0,0,0,0,0
65e8f8fc-f12e-4efe-b967-48af2ac83cf6,none,cn-standard,872-2025,32014L0024,POL,PLN,b67b075b-f784-4cc5-a85d-5fbe1c31b39c,PLN,23696239.84,,,,,,,,,,,,,PLN,5450135.1632,5450135.1632,False,15.511151150400725,1,0,0,0,0,0,0,0,0,0
b9e215b0-fc63-4856-81da-21860828fbfc,none,cn-standard,875-2025,32014L0024,ITA,EUR,adbec943-1364-4b89-8380-f455d554609e,EUR,2085735.7,nati-ground,,,,,,,,,,,,EUR,2085735.7,2085735.7,False,14.550632684140849,1,0,0,0,0,0,0,0,0,0
582801b0-3315-46e3-af3f-c6f1e9de2353,none|none,cn-standard,884-2025,32014L0025,HRV,EUR,82cd9c32-acb3-4b10-a963-9f966895cd1b,EUR,6000000.0,tax-pay|socsec-pay,n-inc|n-inc,,,,,,,,,,,EUR,6000000.0,6000000.0,False,15.607270193858982,1,0,0,0,0,0,0,0,0,0
d620faf3-12d3-4b62-952f-383f20a736a8,none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,888-2025,32014L0024,BGR,BGN,34177b88-75ff-4f84-854c-5937266122d5,BGN,325300.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|prep-confl|partic-confl|misrepresent|nati-ground|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,False,,,,,,,,,,BGN,165903.0,165903.0,False,12.019164586798059,1,0,0,0,0,0,0,0,0,0
c121ba2d-f156-44a0-8d82-df96bbd6526b,none,cn-standard,892-2025,32014L0024,POL,,6bdb7c7f-a4d1-40dd-8035-27304443b2f5,,,nati-ground|prep-confl|corruption|fraud|labour-law|socsec-pay|tax-pay|distorsion|human-traffic|finan-laund|terr-offence|crime-org,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
a698c3e1-ce58-413b-8852-aee209f20c8c,none,cn-standard,905-2025,32014L0025,POL,,5074f38c-23bc-4f0f-897f-39fd70c60b3d,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-mis-partic-confl|exg-crim-fraud|exg-crim-corrpt|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-mis-sanction|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-mis-misconduct|exg-mis-misrepresent,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
c09fa1cd-1ee9-4cbb-a83a-d3b22d864b2a,none,cn-standard,909-2025,32014L0024,FRA,,7c34935b-761d-486e-b03f-5f87ed776817,,,labour-law,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
b5721da7-e7ce-415b-a918-25618f5f5ecc,none,cn-standard,914-2025,32014L0024,HRV,EUR,10ba8fbd-c6cf-4b5f-96c4-595e8cbb54b4,EUR,400000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|bankruptcy|insolvency|liq-admin|cred-arran|susp-act|bankr-nat|prof-misconduct|distorsion|partic-confl|prep-confl|sanction|misrepresent,n-inc,,,,,,,,,,,EUR,400000.0,400000.0,False,12.899222326086994,1,0,0,0,0,0,0,0,0,0
7fae2721-4614-455c-b001-0be0d34e0ee4,none,cn-standard,920-2025,32014L0024,POL,,41ecf8aa-2cb5-4a40-a7ae-fb05f7b998fa,,,exg-crim-corrpt|exg-mis-prep-confl|exg-crim-fraud|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-mis-bre-lab-law|exg-sitn-liq-admin|exg-sitn-bankr|exg-sitn-as-susp|exg-sitn-cred-arran|exg-sitn-insolvency|exg-sitn-other|exg-pmt-bre-ssc,,False,,Prawo zamówień publicznych,['art. 132 Pzp przetarg nieograniczony'],,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
beb139b1-7d71-4916-b6be-85c7f8fbb6f5,none,cn-standard,930-2025,32014L0024,FIN|FIN,,8f46e34f-d705-4848-9422-2d09e12fb466,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
95001ffb-1212-4796-bb3e-b09e01cb8ef1,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,940-2025,32014L0024,BGR,BGN,4e822322-f045-401a-8827-c3dc2f45c53c,BGN,512240.18,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|prep-confl|partic-confl|misrepresent|nati-ground|prep-confl|nati-ground,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,False,,,,,,,,,,BGN,261242.4918,261242.4918,False,12.47320817018052,1,0,0,0,0,0,0,0,0,0
f0e865d8-a117-47cc-80b4-542820d9f105,none,cn-standard,948-2025,32014L0024,DEU,,f0e865d8-a117-47cc-80b4-542820d9f105,,,nati-ground,,,,vgv,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
8d0aa0ce-4e60-4048-a1a4-163d41309f01,none|none|none,cn-standard,952-2025,32014L0024,FRA|FRA|FRA|FRA,EUR,dfa67eef-0c50-41b3-9b8d-4f5e4644cdb3,EUR,2880000.0,nati-ground,,False,,,,False|False|False,,,,,,EUR,2880000.0,2880000.0,False,14.873301199334291,1,0,0,0,0,0,0,0,0,0
ab1eb3ae-41f8-45ef-8dfc-5eb75896eed8,none,cn-social,957-2025,32014L0024,HUN|HUN|HUN|HUN,,8ded048b-372d-4250-961e-8a3d348d6e89,,,bankr-nat,,,,,,,,,,,,EUR,,,False,0.0,0,0,0,0,1,0,0,0,0,0
d60bfb02-4cde-4c20-830c-d76b65e80583,none,cn-standard,960-2025,32014L0024,POL,,189e92a9-03b9-4b47-9194-5bd4135c62be,,,exg-mis-prep-confl|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part,,True,,"art. 132 - Ustawy z dnia 11 września 2019r. - Prawo zamówień publicznych, Dz.U. z 2024 poz. 1320 ze zm.",,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
a554247d-8a7d-4900-ac9c-db3234ffabcf,none|none|none,cn-standard,962-2025,32014L0025,HUN,,3789ea62-5be7-474b-a66d-0f3a0cecb4e7,HUF,175000000.0,bankr-nat,,False,,,,,,,,,,HUF,455000.0,455000.0,False,13.02805489573287,1,0,0,0,0,0,0,0,0,0
f8e809da-26f2-4525-9b11-cfbe25204c3d,none|none|none|none|none|none,cn-standard,964-2025,32014L0024,LTU,EUR,7f763c17-0bbb-4a4b-b5b9-1f538d7d1df7,EUR,0.0,prof-misconduct|partic-confl|prep-confl|sanction|misrepresent|nati-ground|crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|distorsion,,False,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,0,0,0,0,0,0,0,0,0
d65914ce-2826-4d0b-9d0e-55e266dc96f2,none,cn-standard,975-2025,32014L0024,FRA,EUR,db76c306-831e-4b94-8a9c-cf3dfbf5c8c6,EUR,500000.0,nati-ground,,False,,,,False,,,,,,EUR,500000.0,500000.0,False,13.122365377402328,1,0,0,0,0,0,0,0,0,0
50365d3b-39cf-4080-bdf8-d28960bee99e,none,cn-standard,993-2025,32014L0024,POL,,1608e6ed-bb88-4ecc-a76b-4f37ee5cd4f3,,,terr-offence|insolvency|labour-law|tax-pay,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
770f6a1c-b095-4486-a423-18208850e945,none,cn-standard,997-2025,32014L0024,ITA,EUR,d060e1a0-9f66-4874-9a9a-f710307203dc,EUR,12637772.36,nati-ground,,,,,,,,,,,,EUR,12637772.36,12637772.36,False,16.352200772937454,1,0,0,0,0,0,0,0,0,0
e7d8785b-18d0-407b-9b5f-fddf370f6114,none,cn-standard,1008-2025,32014L0024,POL,,c05a703e-6593-4bfb-af55-3ea90a2253d4,,,exg-mis-prep-confl|exg-crim-corrpt|exg-mis-bre-lab-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part,,True,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
15ccfbd6-f128-478d-ac37-eaf6b605f421,none|none|none|none|none,cn-standard,1013-2025,32014L0024,HRV,EUR,242ce382-ca36-4f53-aff3-dc9586311851,EUR,575000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,inc|inc|inc|inc|inc,,,,,,,,,,,EUR,575000.0,575000.0,False,13.26212705890841,1,0,0,0,0,0,0,0,0,0
ca725173-6a06-434c-828d-2331256021be,none|none,cn-standard,1019-2025,32014L0024,HRV,EUR,e585f333-a5ea-4899-9ae1-3b088b14629b,EUR,440000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc|n-inc,,,,,,,,,,,EUR,440000.0,440000.0,False,12.994532278619134,1,0,0,0,0,0,0,0,0,0
66f72d93-80d2-4b81-965a-42d7cde1c639,none,cn-standard,1027-2025,32014L0024,LTU,EUR,0f665e7f-0210-484b-be86-ef3e0e0b4b66,EUR,0.0,bankr-nat|crime-org|nati-ground|tax-pay|fraud|human-traffic|prof-misconduct,,False,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,0,0,0,0,0,0,0,0,0
1369a27a-eaf9-4c28-b348-3590c12787ce,none,cn-standard,1030-2025,32014L0024,GRC,EUR,653f314b-4adc-4441-9bb8-825f28183658,EUR,269000.0,,,False,,,,,,,,,,EUR,269000.0,269000.0,False,12.502470376049185,1,0,0,0,0,0,0,0,0,0
014ad0fa-8f45-4ecd-93f6-d512a40519d7,none,cn-standard,1038-2025,32014L0025,CZE,CZK,862b8d2c-e4f8-4e38-b341-cd0d629ba2a5,CZK,131594095.0,nati-ground,,,,32014L0025|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,5132169.705,5132169.705,False,15.451039267024951,1,0,0,0,0,0,0,0,0,0
c6435a3a-fda4-486c-8543-65374299a3f4,none,cn-standard,1050-2025,32014L0024,FRA|FRA|FRA,EUR,b0d448c1-8a9b-46a8-ad8e-2901dfc2177c,EUR,132000.0,nati-ground,,False,,,,,,,,,,EUR,132000.0,132000.0,False,11.790564777297387,1,0,0,0,0,0,0,0,0,0
539be190-5695-42cd-8afe-f563b22da407,none,cn-standard,1057-2025,32014L0025,FRA,EUR,b7ed0c96-1611-469b-b10a-00a9a2718be0,EUR,917931.66,,,,,,,,,,,,,EUR,917931.66,917931.66,False,13.729879311792184,1,0,0,0,0,0,0,0,0,0
