notice-identifier,dps-usage-lot,notice-type,exclusion-grounds,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,legal-basis-proc,procedure-identifier,winner-selection-status,winner-size,estimated-value-cur-lot,total-value,estimated-value-cur-proc,winner-owner-nationality,direct-award-justification-text-proc.deu,direct-award-justification-proc,no-negocaition-necessary-lot,accessibility-lot,legal-basis-text.deu,framework-value-notice,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_pin-only,notice_is_cn-social,notice_is_veat,notice_is_can-desg,notice_is_qu-sy
4010d52d-729c-4155-9aa0-9a8a4e3f8013,none,can-standard,,186515-2025,False,32014L0024,DEU,vob-a-eu|other,4468773e-1358-4040-a47c-21621de745f1,selec-w,medium,,974726.78,,,,,,,['GWB – Gesetz gegen Wettbewerbsbeschränkungen'],,EUR,974726.78,974726.78,False,13.789913510996408,1,medium,3.0,0,1,0,0,0,0,0,0,0
28ac9c38-c550-48d4-81cc-750293477db9,none,can-standard,,186516-2025,True,32014L0024,DEU,vgv,8077991d-3b12-43f5-89a9-51ea47bd6461,selec-w,small,,,,,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
4aaef6ec-fa82-46ce-bd76-d30a34ddb226,none,cn-standard,exg-sitn-other|exg-crim-corrpt|exg-crim-part|exg-mis-distortion|exg-mis-bre-env-law|exg-crim-laund|exg-crim-fraud|exg-crim-traffick|exg-sitn-insolvency|exg-mis-bre-lab-law|exg-sitn-liq-admin|exg-mis-misrepresent|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misconduct|exg-mis-sanction|exg-mis-bre-soc-law|exg-pmt-bre-ssc|exg-sitn-as-susp|exg-pmt-bre-tax|exg-crim-terror|exg-natl-bre-nat-law,186520-2025,False,32014L0024,DEU,vgv,c332d7e8-3b72-4282-88b1-38be79c4c8f8,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
d12e37ae-465f-4f94-8351-6f192677caf4,none,can-standard,,186521-2025,False,32014L0024,DEU,vgv,b119fe7b-6ad5-4437-8cc6-72bdc9eb22be,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
9692aa4f-ab9c-40ec-8534-399e25433584,none,can-standard,,186526-2025,,32014L0024,DEU,vob-a-eu,2a492160-aa23-410b-9394-3eaabc29ed73,selec-w,,,69470.47,,,,,,,,,EUR,69470.47,69470.47,False,11.148671443676093,0,,,0,1,0,0,0,0,0,0,0
e107d2a3-34c4-4d16-ac55-84ef21ffdc20,none,can-social,,186535-2025,,32014L0024,DEU,vgv,e5d25ffb-b958-4b2e-8419-d09e15d6d0fc,selec-w,large,,,,,,,,,,,EUR,,,False,0.0,1,large,4.0,0,0,0,1,0,0,0,0,0
fbcdc0ab-9858-4eeb-93ce-3e18ac18b1b1,,can-modif,,186547-2025,,32014L0024,DEU,vob-a-eu,85fa687f-ce7e-4c54-ad6c-39f4af735a79,,,,3653363.15,,,,,,,,,EUR,3653363.15,3653363.15,False,15.111158985999436,0,,,0,0,1,0,0,0,0,0,0
5fdef7c2-e826-4101-8a40-9ca13b1ddb14,none|none|none|none|none|none,can-standard,,186553-2025,False,32014L0024,DEU,vgv,ee86fe0f-a927-416e-ae48-5dafd52bb5d4,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,large|medium|medium|small,,,,,,,,,,,EUR,,,False,0.0,4,large,4.0,0,1,0,0,0,0,0,0,0
cc71432b-fab2-4c97-9b20-97ef354d7012,none,can-standard,,186556-2025,False,32014L0024,DEU,vgv,ea3b9054-63de-44ab-b27f-eb321b1dcaca,selec-w,large,,495549.0,,,,,,,,,EUR,495549.0,495549.0,False,13.113423535834855,1,large,4.0,0,1,0,0,0,0,0,0,0
adf5c3fb-fe23-4e30-83dc-dab647615957,none,can-standard,,186566-2025,,32014L0024,DEU,vob-a-eu,13135cf6-3da6-4391-b3b2-06e36785d2c9,selec-w,medium,,23822.0,,DEU,,,,,,,EUR,23822.0,23822.0,False,10.07840677956332,1,medium,3.0,0,1,0,0,0,0,0,0,0
f9585da9-b1ea-4273-a6e3-212e2922430f,none|none,cn-standard,exg-natl-bre-nat-law,186573-2025,False,32014L0024,DEU,vgv,ac87caeb-ced5-42e8-b466-30df22ba9d44,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
10e682aa-0479-4b47-8425-fc5c580adeea,none,can-standard,,186575-2025,,32014L0024,DEU,vgv,0deb312a-73b0-4bda-8954-7a01508a85a9,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
ad65e2c1-8931-47f7-95f3-5c2635eef589,none,can-standard,,186582-2025,True,32014L0024,DEU,vgv,700cabeb-b0d2-4372-b6a6-593200779070,selec-w,micro,,158851.17,,,,,,n-inc,['2. Abschnitt VOB/A'],,EUR,158851.17,158851.17,False,11.975729300290539,1,micro,1.0,0,1,0,0,0,0,0,0,0
c6fa7dd0-2d2b-4fed-9585-0ddc25e6d6a2,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186592-2025,False,32014L0024,DEU,vob-a-eu,ad2106b1-a45a-424b-8c35-37f3e1570998,,,EUR,209624.75,EUR,,,,,,,,EUR,209624.75,209624.75,False,12.253079076936642,0,,,1,0,0,0,0,0,0,0,0
7e5eef79-b3ac-4c0a-a6ab-23801ac80b0d,none,cn-standard,nati-ground,186593-2025,,32014L0024,DEU,vob-a-eu,c55d0502-e1c8-4196-a5b8-4ff5dd179411,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
5e369822-add7-4133-955f-c0efb888dd7f,none,can-standard,,186603-2025,,32014L0024,DEU,vob-a-eu,fe9b4d7e-818f-4106-8da9-21606d07456a,clos-nw,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
0c9725b6-3e3d-4436-91be-a7f7a9c31c5a,none|none,can-standard,,186620-2025,False,32014L0024,DEU,vgv,d1482dab-d63f-47a9-bd63-1b51cefb890b,selec-w|selec-w,small|large,,,,,,,,,,,EUR,,,False,0.0,2,small,2.0,0,1,0,0,0,0,0,0,0
44618c23-bd6c-4337-ab1b-810eafb36f43,none,cn-standard,crime-org|finan-laund|fraud|corruption|human-traffic|terr-offence|socsec-law|socsec-pay|envir-law|labour-law|insolvency|liq-admin|partic-confl|distorsion|sanction|tax-pay|prof-misconduct|prep-confl|nati-ground|bankr-nat|misrepresent,186625-2025,False,32014L0024,DEU,vgv,6890f137-0d3d-4e2a-9798-4ab7ca26792d,,,EUR,13000000.0,EUR,,,,,,"['Die Bekanntmachung erfolgt nach einer Vorinformation, die zum Zwecke der Verkürzung der Angebotsfrist am 24.01.2025 veröffentlicht wurde.']",,EUR,13000000.0,4792500.0,True,16.380459992348886,0,,,1,0,0,0,0,0,0,0,0
49618361-473d-43b0-b9cb-53707b1b650b,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186626-2025,False,32014L0024,DEU,vob-a-eu,6e9f861a-cac6-4485-8d5b-a1910c3cf79f,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
eca73779-3295-4b62-96cd-f9148a02e7bb,none,cn-standard,exg-natl-bre-nat-law,186628-2025,False,32014L0025,DEU,sektvo,80195c93-c058-4387-b6ba-133110b6dd17,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
357f3360-fe78-4205-b026-1f877290e239,none|none|none,can-standard,,186629-2025,False,32014L0024,DEU,vgv,44a36f7e-6a6d-42c2-a32d-46f60b97661a,selec-w|selec-w|selec-w,medium|medium|medium,EUR,1.0,,DEU|DEU|DEU,,,,,,,EUR,1.0,1.0,False,0.6931471805599453,3,medium,3.0,0,1,0,0,0,0,0,0,0
a2a6cc68-4bd0-4464-95cf-83ad8f851b95,none,can-standard,,186630-2025,False,32014L0024,DEU,vgv,dd2d9a5e-3302-4efe-bfe4-9ab44c56c5b9,selec-w,small,,,,DEU,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
f6bdc4ac-99ef-45ff-a026-60b11731f044,none,cn-standard,exg-mis-misconduct,186638-2025,False,32014L0024,DEU,vob-a-eu,ae59a7be-be94-45dd-9d6e-0bbf4b5a4e68,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
8a66d3dc-f817-4832-b4b9-8a3d616ddc27,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186647-2025,False,32014L0024,DEU,vob-a-eu,a41aef2b-0459-4d54-8f19-b7ffe31e1a18,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
076423d0-9d6a-4fda-8c77-68c52a0f3db2,none,can-standard,,186650-2025,False,32014L0024,DEU,vgv,3dbbaa07-b8ae-40fb-b557-241c3b4e7483,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
783ed43c-2a1b-4b00-8871-7c9e1362b59e,none,cn-standard,nati-ground,186654-2025,False,32014L0024,DEU,vob-a-eu,b222d5de-737f-4830-9098-58d389fc2604,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
2412569b-700e-462c-be00-f2b961c18788,none|none|none|none|none|none,can-standard,,186669-2025,False,32014L0024,DEU,vgv,2ade688e-5f2a-481a-b837-1ecc3e46abcc,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,medium|medium|small|medium|micro|small|medium|small|medium|medium|micro|small|small|small|medium,EUR,,,,,,,,,,EUR,,,False,0.0,15,medium,3.0,0,1,0,0,0,0,0,0,0
b7377a8b-68c1-41ab-a8fc-a423b5070f3e,none,cn-standard,exg-natl-bre-nat-law,186675-2025,False,32014L0024,DEU,vob-a-eu,7e44098c-c0ac-4881-a16d-006a214e50af,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
65b86434-5af4-4527-a746-3116a67ee61a,none|none,cn-standard,,186681-2025,False,32014L0024,DEU,vgv,0ed0cede-7088-4197-8b59-70eae81a808c,,,EUR,85000.0,EUR,,,,True|True,,,,EUR,85000.0,85000.0,False,11.350418300109132,0,,,1,0,0,0,0,0,0,0,0
dce1ab23-460b-4749-a1f4-43490ba9452d,none,cn-standard,nati-ground,186689-2025,,32014L0024,DEU,vgv,53da30c5-56de-463e-978c-93d5b3b2fbfd,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
d32b55cd-9c76-4201-ab6c-b22775650bce,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186691-2025,True,32014L0024,DEU,vgv,422d69b7-af6b-4d5a-a248-04586f055f87,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
bb54f94d-cc07-43f6-9631-fa224b1063cb,none,can-standard,,186692-2025,,32014L0024,DEU,vob-a-eu,ddd4a066-20ca-430b-baa4-a2b26c4f7ce1,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
2d725164-16cd-4f8d-84b9-f866ac5c7829,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186693-2025,False,32014L0024,DEU,vob-a-eu,61008080-580e-4099-8234-15e92c1f2d8a,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
16a8149d-7cff-4019-abd9-cbdbaa0433ac,none,can-standard,,186698-2025,False,32014L0024,DEU,vgv,622e9351-e8fd-4062-a03a-ff0555291536,selec-w,large,,,,,,,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0
44a8253b-0276-4f80-966b-65f8a5e09fdd,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186708-2025,False,32014L0024,DEU,vgv,cc3f491d-a3fa-4d54-9984-7a8915fade87,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
0328bb56-a995-4577-af44-00a8ff57bc92,none,cn-standard,nati-ground,186711-2025,,32014L0024,DEU,vgv,3df68ff4-1840-430d-984e-1eb8a471b249,,,,,,,,,True,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
2a21e05a-c2ae-4600-9762-14bea5b7f5b9,none|none|none,cn-standard,nati-ground,186716-2025,False,32014L0024,DEU,vgv,0ef2ac5d-7f70-4e47-83e6-2a843fed5336,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
349a2a3e-91f4-4e66-85fa-8ea2680c5aa0,none,can-standard,,186717-2025,,32014L0024,DEU,vgv,fe9ead34-6f13-499c-b25f-dea40aebe5d7,selec-w,small,,1835659.0,,,,,,,,,EUR,1835659.0,1835659.0,False,14.422914647828494,1,small,2.0,0,1,0,0,0,0,0,0,0
3db93a47-af2c-4e9b-b39f-a6303c720a32,none,can-standard,,186740-2025,False,32014L0024,DEU,vgv,b46a87ec-09b0-48ea-aa0e-006a84d60774,selec-w,medium,,0.1,,DEU,,,,,,,EUR,0.1,0.1,False,0.09531017980432487,1,medium,3.0,0,1,0,0,0,0,0,0,0
7ad02a22-9df4-4d3a-9d9b-2a89492662bb,none,cn-standard,bankr-nat,186764-2025,False,32014L0024,DEU,vgv,6fb783bd-f7a1-4503-85cb-c40d9a86d754,,,,,,,,,True,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
a353e34e-8184-4abe-b828-53b0e66c3dfe,none,cn-standard,bankr-nat|bankruptcy|corruption|bankr-nat|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|bankruptcy|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186769-2025,False,32014L0024,DEU,vgv,a74ac17a-be81-45d4-89c8-0c2f43fc0875,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
0cb492ca-5dba-4304-aee2-98d6c71e45f6,none,cn-standard,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186775-2025,False,32014L0024,DEU,vgv,94c2b77b-6cab-4232-8bc6-f6f0997be6da,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
f40a3535-b1e2-4b12-b89c-c511aa72bfff,none|none,cn-standard,,186778-2025,False,32014L0025,DEU,sektvo,6c7933e0-2011-4bd5-a68b-7e32e464267e,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
bd365006-7f1b-4a15-a962-1657a2207065,none,cn-standard,exg-natl-bre-nat-law,186780-2025,False,32014L0024,DEU,vob-a-eu,ad8e9cae-a318-4130-920a-8ca47ec72f32,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
b07682d6-684b-4c9a-a9f0-bf9bb485ff74,none,can-standard,,186790-2025,,32014L0024,DEU,vgv,8eb498c3-7910-4440-8195-e25bde703dc9,selec-w,,EUR,20615.63,EUR,DEU,,,,,,,EUR,20615.63,20615.63,False,9.93385331065458,0,,,0,1,0,0,0,0,0,0,0
147695d0-5fff-49a3-a0a4-491cfcd153bc,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,186810-2025,False,32014L0024,DEU,vgv,f0825785-7506-4076-bfd2-aa5cf47daac7,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
b54e9e87-dc6a-4263-82cc-d41683ac6ee4,none,can-standard,,186819-2025,False,32014L0024,DEU,vob-a-eu,71777b90-2289-4473-a6a1-53d6ab4b8402,selec-w,small,,99423.26,EUR,DEU,,,,,,,EUR,99423.26,99423.26,False,11.507151427252117,1,small,2.0,0,1,0,0,0,0,0,0,0
c6642051-5b01-4f61-bf0c-dc1ec36ce99d,none,can-standard,,186832-2025,,32014L0024,DEU,vob-a-eu,14c26bcb-274f-423e-a621-042e98ed89a3,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
84ec7efd-bda8-41d8-9d79-f0d8ad42ae99,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,186840-2025,False,32014L0024,DEU,vgv,78a87599-6966-4e11-ace3-19cbc74671e4,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
275942e3-6f7b-43df-ab64-3c663faa24a9,none|none|none|none|none|none|none,cn-standard,nati-ground,186847-2025,,32014L0024,DEU,vgv,d2e7b094-aa32-4dc3-a649-9b06230430ef,,,,2500000.0,EUR,,,,,,,,EUR,2500000.0,2500000.0,False,14.731801689838349,0,,,1,0,0,0,0,0,0,0,0
9453937d-df0c-4f3c-a4f7-1943d293a515,none,cn-standard,bankr-nat|prof-misconduct|labour-law|socsec-law|socsec-pay|tax-pay,186848-2025,False,32014L0024,DEU,vob-a-eu,b1000000-c0de-4000-a000-00d457406716,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
9af55edd-531b-4ea7-8af5-f36b5ec97ee5,none,can-standard,,186855-2025,,32014L0024,DEU,vob-a-eu,2a492160-aa23-410b-9394-3eaabc29ed73,selec-w,,,562838.94,,,,,,,,,EUR,562838.94,562838.94,False,13.240750568299955,0,,,0,1,0,0,0,0,0,0,0
44f3695c-5453-4983-adbf-d1a6fff428d8,none,can-standard,,186856-2025,False,32014L0024,DEU,vob-a-eu,631089a2-a8c3-4b19-a2f5-19efb43384bf,selec-w,medium,,488.11,,,,,,,,,EUR,488.11,488.11,False,6.192587413052923,1,medium,3.0,0,1,0,0,0,0,0,0,0
99cce6ec-fcf6-404d-9c0a-59b7fc34cc63,none,cn-standard,prof-misconduct,186858-2025,,32014L0024,DEU,vgv,2d328b85-0749-4e1c-8a11-3d37df950aa7,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ad9e5e2b-cedf-4cf7-9d1d-aaf554c5a3c8,none,cn-standard,fraud,186863-2025,,32014L0024,DEU,vgv,2ca977ba-f905-476c-afee-cddf269fa41e,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
52ca77f8-efc2-4bc8-9fc9-713d872b4825,none,cn-standard,socsec-law|tax-pay,186867-2025,False,32014L0024,DEU,vgv,bde18353-c58d-46d4-85ac-5e99e9b3db42,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
4b6e5cf5-9ae4-4a6b-8abd-70d34647bd92,,pin-only,,186871-2025,,32014L0025,DEU|DEU,sektvo,,,,,1500000.0,EUR,,,,,,,,EUR,1500000.0,1500000.0,False,14.220976332738882,0,,,0,0,0,0,1,0,0,0,0
012872bc-d2d3-4ee7-ad8b-244a3479e53d,,can-standard,,186877-2025,False,32009L0081,DEU,vsvgv,e6725f08-84e9-44f8-a37f-53c5326fdaf4,selec-w,large,,,,,['VV o. Tw'],defse-excl,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0
23bfbc61-e841-4fb4-abbe-d9be9b289dc4,none,can-standard,,186886-2025,True,32014L0024,DEU,vgv,0b3c9b0b-673a-4a54-9f61-07bb9fde9e7a,selec-w,small,,159581.0,,,,,,n-inc,['2. Abschnitt VOB/A'],,EUR,159581.0,159581.0,False,11.980313175682594,1,small,2.0,0,1,0,0,0,0,0,0,0
205befb0-3dc2-4da0-b6bd-3d5140492f47,none,cn-standard,exg-natl-bre-nat-law,186890-2025,False,32014L0024,DEU,vgv,d254f090-8aef-46c1-adf2-b05736636e0c,,,EUR,453327.67,EUR,,,,True,,,,EUR,453327.67,453327.67,False,13.02437268222651,0,,,1,0,0,0,0,0,0,0,0
9a00f68e-94eb-45f3-9fc0-1c028c61937d,none,can-standard,,186909-2025,False,32014L0024,DEU,vgv,286a0bac-ae67-4ea4-a685-4fafe764c892,selec-w,micro,,243000.0,EUR,DEU,,,,,,,EUR,243000.0,243000.0,False,12.400820837540556,1,micro,1.0,0,1,0,0,0,0,0,0,0
b4826962-740d-4455-96eb-ea77aa565573,,can-modif,,186923-2025,,32014L0024,DEU,vob-a-eu,449eef20-b885-4d22-946a-b8b0a64fd262,,,,1720927.75,,,,,,,,,EUR,1720927.75,1720927.75,False,14.358374673988024,0,,,0,0,1,0,0,0,0,0,0
684a81ae-5049-4a39-915e-6c2e9aa4ce5c,none,can-standard,,186930-2025,,32014L0024,DEU,vgv,064b1b5d-9589-487c-9d6e-e03523ddc932,selec-w,,EUR,43954.74,,,,,,,,,EUR,43954.74,43954.74,False,10.690938497543407,0,,,0,1,0,0,0,0,0,0,0
8bd1c364-3d5a-4f34-bf47-2c1f4a2c8de4,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,186935-2025,False,32014L0024,DEU,vgv,2cbd18b8-65b8-41b6-bee2-3d151e6fb3da,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e2b2ab4a-b189-4785-8ad0-39bed1706fbc,none,cn-standard,nati-ground,186952-2025,,32014L0024,DEU,vgv,5f91c63d-c37a-4b34-813e-26c54cdd034e,,,,,,,,,True,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
f039fa90-b2c2-4072-92c6-0357cadae45b,none,can-standard,,186958-2025,False,32014L0024,DEU,vob-a-eu,d7375447-e57d-4052-9efe-e8378bf3ebd5,selec-w,small,,0.01,,,,,,,,,EUR,0.01,0.01,False,0.009950330853168083,1,small,2.0,0,1,0,0,0,0,0,0,0
09abec36-4cf7-4a22-9fd3-013e4e022105,none,cn-standard,,186961-2025,False,32014L0025,DEU,sektvo,0a19e9cc-9d1e-49a5-add0-4f4df88afc49,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
4448e760-6269-4ded-ab6b-576572ef66a7,none,cn-standard,envir-law|distorsion,186965-2025,False,32014L0025,DEU,vgv,92095ea4-e9ab-43eb-9c96-b3f367612c07,,,,,,,,,,n-inc,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
78da9e36-8dcf-4033-86f4-a1f48edbbe06,none|none|none,cn-standard,exg-natl-bre-nat-law,186982-2025,False,32014L0024,DEU,vgv,c06a5acc-4fb2-4849-9526-95b8a01e98c5,,,,,,,,,,,['§ 16 VgV'],,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e40f5806-de1c-4e0b-9f0c-086f4695307b,none,cn-standard,crime-org|finan-laund|fraud|corruption|human-traffic|tax-pay,186993-2025,False,32014L0024,DEU,vgv,3b5a786a-29f9-4120-8421-e7ead06b7e9e,,,,,,,,,,,"['VOB/A, Abschnitt 2']",,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
6e2b876d-b6fb-4c63-9f4b-2b0f722c28cb,,can-modif,,186995-2025,,32014L0024,DEU,vob-a-eu,f29a37cf-d1bc-4b46-9931-7b041b0a3d58,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
cbe79b9f-8b1b-4100-9c72-163e92738ea4,none,can-standard,,187012-2025,,32014L0024,DEU,vgv,746759ab-36c5-43e5-b67a-8fcd6b5a9bcb,selec-w,large,,,,,,,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0
60f2edf2-da39-46ed-bc39-89d43afd4c3c,none,can-standard,,187015-2025,,32014L0024,DEU,vob-a-eu,ddd4a066-20ca-430b-baa4-a2b26c4f7ce1,selec-w,small,,,,,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
e3eba0d0-f60b-41af-9b3d-626cac8cb59a,none|none|none|none,can-standard,,187031-2025,False,32014L0025,DEU,sektvo,c820f06c-df15-46eb-9459-f04ef64a099d,selec-w|selec-w|selec-w|clos-nw,medium|medium|medium,,0.0,,,,,,,,,EUR,0.0,0.0,False,0.0,3,medium,3.0,0,1,0,0,0,0,0,0,0
21b7cdc5-b2f1-4c06-a21f-95b427cf6275,none,cn-standard,exg-crim-terror,187039-2025,False,32014L0024,DEU,vob-a-eu,e14e145d-0bd4-473e-8eac-37ab72868136,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
6c0b7fa1-90e9-4f60-ac80-68ae80c90bd1,none,cn-standard,exg-natl-bre-nat-law,187042-2025,False,32014L0024,DEU,vgv,80489466-5777-46d2-a525-6af7460e37f8,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
282e82e8-b51f-4ce2-9e64-cacdb7c9326a,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187047-2025,False,32014L0024,DEU,vgv,4b6bba80-b75c-4867-98fa-465a03484787,,,,300000.0,EUR,,,,True,,,,EUR,300000.0,300000.0,False,12.611541086966115,0,,,1,0,0,0,0,0,0,0,0
